9,551871	13,983595	はいはい。
17,425710	22,674937	何ですか？
29,042850	31,409305	ん？
39,197091	40,703017	おお。
48,232645	50,168835	うんうん。
55,288982	62,990715	今日？今日は無理だなあ。
67,293360	69,014418	うーん。
80,459452	84,719070	それはみさぴーが甘いよ。
85,063282	91,388169	行けなくても何とかするのがさ、/こうアーティストなんじゃないの？
91,775407	99,649247	きっと、そういう発想の転換をしろってことなんだよ。
